ValidDate,ValidTime,latitude,longitude
04/16/2024,17:13,34.021318,-118.289284
04/16/2024,17:13,34.021195,-118.289334
04/16/2024,17:13,34.02123,-118.28873
04/16/2024,17:14,34.021206,-118.288506
04/16/2024,17:14,34.02112,-118.288442
04/16/2024,17:14,34.02109,-118.288321
04/16/2024,17:14,34.021076,-118.288211
04/16/2024,17:14,34.021,-118.288147
04/16/2024,17:14,34.021296,-118.288061
04/16/2024,17:14,34.021397,-118.288197
04/16/2024,17:14,34.021545,-118.288403
04/16/2024,17:14,34.021586,-118.288269
04/16/2024,17:14,34.02165,-118.288186
04/16/2024,17:14,34.021533,-118.288026
04/16/2024,17:15,34.021514,-118.287909
04/16/2024,17:15,34.021496,-118.287799
04/16/2024,17:15,34.021439,-118.28768
04/16/2024,17:15,34.021419,-118.287572
04/16/2024,17:15,34.021365,-118.287474
04/16/2024,17:15,34.021316,-118.28738
04/16/2024,17:15,34.021275,-118.287281
04/16/2024,17:15,34.021335,-118.287186
04/16/2024,17:16,34.021344,-118.287074
04/16/2024,17:16,34.021437,-118.287057
04/16/2024,17:16,34.021528,-118.287029
04/16/2024,17:16,34.021621,-118.287053
04/16/2024,17:16,34.021777,-118.286966
04/16/2024,17:16,34.021773,-118.286848
04/16/2024,17:16,34.021704,-118.286724
04/16/2024,17:16,34.021816,-118.286777
04/16/2024,17:16,34.021895,-118.286704
04/16/2024,17:17,34.021913,-118.286583
04/16/2024,17:17,34.021845,-118.286491
04/16/2024,17:17,34.021742,-118.286437
04/16/2024,17:17,34.021648,-118.286432
04/16/2024,17:17,34.021548,-118.286391
04/16/2024,17:17,34.021452,-118.286348
04/16/2024,17:17,34.02135,-118.286331
04/16/2024,17:17,34.021327,-118.286205
04/16/2024,17:17,34.021396,-118.286121
04/16/2024,17:17,34.021498,-118.285995
04/16/2024,17:17,34.021568,-118.285892
04/16/2024,17:17,34.021568,-118.285774
04/16/2024,17:18,34.021582,-118.285659
04/16/2024,17:18,34.021553,-118.285541
04/16/2024,17:18,34.021565,-118.28543
04/16/2024,17:18,34.021467,-118.285421
04/16/2024,17:18,34.021396,-118.285335
04/16/2024,17:18,34.021406,-118.285196
04/16/2024,17:18,34.021421,-118.285085
04/16/2024,17:18,34.021445,-118.284979
04/16/2024,17:18,34.021524,-118.285061
04/16/2024,17:19,34.021647,-118.284938
04/16/2024,17:19,34.021707,-118.284841
04/16/2024,17:19,34.021734,-118.284725
04/16/2024,17:19,34.021701,-118.284615
04/16/2024,17:19,34.021734,-118.284502
04/16/2024,17:19,34.021806,-118.284425
04/16/2024,17:19,34.021884,-118.284335
04/16/2024,17:20,34.021957,-118.284243
04/16/2024,17:20,34.022049,-118.284215
04/16/2024,17:20,34.022142,-118.284234
04/16/2024,17:20,34.022223,-118.284182
04/16/2024,17:20,34.022305,-118.284129
04/16/2024,17:22,34.022401,-118.286768
04/16/2024,17:22,34.022462,-118.286322
04/16/2024,17:22,34.022592,-118.285949
04/16/2024,17:22,34.022501,-118.285599
04/16/2024,17:22,34.022278,-118.284853
04/16/2024,17:23,34.022278,-118.284853
04/16/2024,17:24,34.022119,-118.284445
04/16/2024,17:25,34.022083,-118.284544
04/16/2024,17:26,34.022204,-118.284547
04/16/2024,17:26,34.022148,-118.284636
04/16/2024,17:27,34.022105,-118.284535
04/16/2024,17:28,34.02217,-118.284634
04/16/2024,17:29,34.022164,-118.284521
04/16/2024,17:30,34.02222,-118.284611
04/16/2024,17:30,34.022171,-118.284432
04/16/2024,17:30,34.022193,-118.284625
04/16/2024,17:30,34.022138,-118.284533
04/16/2024,17:31,34.02208,-118.284438
04/16/2024,17:31,34.022102,-118.284551
04/16/2024,17:31,34.022176,-118.284634
04/16/2024,17:33,34.022173,-118.284497
04/16/2024,17:38,34.022304,-118.284431
04/16/2024,17:40,34.02212,-118.284589
04/16/2024,17:51,34.022162,-118.284708
04/16/2024,17:53,34.02227,-118.284696
04/16/2024,17:59,34.022228,-118.284491
04/16/2024,18:01,34.022146,-118.284376
04/16/2024,18:05,34.02218,-118.284497
04/16/2024,18:07,34.022134,-118.284371
04/16/2024,18:09,34.022235,-118.284407
04/16/2024,18:11,34.022117,-118.284417
04/16/2024,18:18,34.022135,-118.284576
04/16/2024,18:22,34.022056,-118.284647
04/16/2024,18:23,34.022145,-118.284582
04/16/2024,18:24,34.022194,-118.284428
04/16/2024,18:35,34.022098,-118.284447
04/16/2024,18:40,34.022218,-118.284365
04/16/2024,18:41,34.02213,-118.284327
04/16/2024,18:43,34.022119,-118.284453
04/16/2024,18:44,34.021995,-118.284443
04/16/2024,18:57,34.022189,-118.284323
04/16/2024,18:57,34.02215,-118.284439
04/16/2024,18:58,34.022244,-118.284486
04/16/2024,18:58,34.022196,-118.284584
04/16/2024,18:58,34.022109,-118.284205
04/16/2024,18:58,34.022088,-118.284443
04/16/2024,18:58,34.022109,-118.284205
04/16/2024,18:58,34.022066,-118.284386
04/16/2024,18:58,34.022109,-118.284206
04/16/2024,18:59,34.022423,-118.2842
04/16/2024,18:59,34.02236,-118.28417
04/16/2024,18:59,34.022361,-118.284099
04/16/2024,18:59,34.02243,-118.284017
04/16/2024,18:59,34.022515,-118.283974
04/16/2024,18:59,34.022608,-118.283936
04/16/2024,18:59,34.022694,-118.283881
04/16/2024,18:59,34.022754,-118.283785
04/16/2024,19:00,34.022842,-118.28373
04/16/2024,19:00,34.022924,-118.283678
04/16/2024,19:00,34.023009,-118.283626
04/16/2024,19:00,34.023098,-118.283602
04/16/2024,19:00,34.023204,-118.283712
04/16/2024,19:00,34.023294,-118.283735
04/16/2024,19:00,34.023387,-118.283774
04/16/2024,19:00,34.023437,-118.283887
04/16/2024,19:01,34.023517,-118.283959
04/16/2024,19:01,34.023596,-118.284013
04/16/2024,19:01,34.023694,-118.284031
04/16/2024,19:02,34.023779,-118.284086
04/16/2024,19:02,34.02387,-118.284134
04/16/2024,19:02,34.023958,-118.284173
04/16/2024,19:02,34.024052,-118.284195
04/16/2024,19:02,34.024139,-118.284232
04/16/2024,19:02,34.024221,-118.284284
04/16/2024,19:02,34.024304,-118.284347
04/16/2024,19:02,34.024386,-118.284402
04/16/2024,19:03,34.024487,-118.28444
04/16/2024,19:03,34.02458,-118.284492
04/16/2024,19:03,34.02467,-118.284536
04/16/2024,19:03,34.024752,-118.284603
04/16/2024,19:03,34.024851,-118.284657
04/16/2024,19:03,34.024948,-118.284687
04/16/2024,19:03,34.025034,-118.284722
04/16/2024,19:03,34.025118,-118.284653
04/16/2024,19:03,34.025206,-118.28461
04/16/2024,19:04,34.025289,-118.284546
04/16/2024,19:04,34.025384,-118.284583
04/16/2024,19:04,34.025485,-118.284633
04/16/2024,19:04,34.025566,-118.28458
04/16/2024,19:04,34.025659,-118.284516
04/16/2024,19:04,34.025741,-118.28447
04/16/2024,19:04,34.02595,-118.28456
04/16/2024,19:04,34.025828,-118.284598
04/16/2024,19:05,34.025735,-118.284627
04/16/2024,19:05,34.026009,-118.284984
04/16/2024,19:05,34.025872,-118.284846
04/16/2024,19:05,34.025694,-118.284638
04/16/2024,19:05,34.025664,-118.284525
04/16/2024,19:06,34.025704,-118.284632
04/16/2024,19:06,34.02564,-118.284508
04/16/2024,19:06,34.025758,-118.284693
04/16/2024,19:06,34.025705,-118.284603
04/16/2024,19:08,34.025627,-118.284542
04/16/2024,19:08,34.02572,-118.284727
04/16/2024,19:08,34.025628,-118.28464
04/16/2024,19:08,34.025803,-118.284801
04/16/2024,19:08,34.025749,-118.28469
04/16/2024,19:08,34.025656,-118.284574
04/16/2024,19:09,34.025782,-118.284735
04/16/2024,19:09,34.025665,-118.284585
04/16/2024,19:09,34.025799,-118.284745
04/16/2024,19:09,34.025683,-118.284638
04/16/2024,19:10,34.025636,-118.284532
04/16/2024,19:11,34.025579,-118.28471
04/16/2024,19:11,34.025485,-118.284636
04/16/2024,19:11,34.025416,-118.284738
04/16/2024,19:11,34.025352,-118.284654
04/16/2024,19:11,34.025203,-118.284765
04/16/2024,19:11,34.025157,-118.284621
04/16/2024,19:11,34.025358,-118.284575
04/16/2024,19:11,34.025525,-118.284577
04/16/2024,19:11,34.025608,-118.284514
04/16/2024,19:11,34.025586,-118.284399
04/16/2024,19:11,34.025618,-118.284292
04/16/2024,19:11,34.025595,-118.284187
04/16/2024,19:12,34.025602,-118.284076
04/16/2024,19:12,34.025595,-118.283962
04/16/2024,19:12,34.025605,-118.283847
04/16/2024,19:12,34.025584,-118.283739
04/16/2024,19:12,34.025573,-118.283623
04/16/2024,19:12,34.025556,-118.283505
04/16/2024,19:12,34.025529,-118.283398
04/16/2024,19:12,34.025495,-118.283297
04/16/2024,19:13,34.02545,-118.283184
04/16/2024,19:13,34.025403,-118.283076
04/16/2024,19:13,34.025355,-118.28297
04/16/2024,19:13,34.025311,-118.282873
04/16/2024,19:13,34.02526,-118.28276
04/16/2024,19:13,34.025228,-118.282647
04/16/2024,19:13,34.025168,-118.282556
04/16/2024,19:13,34.02512,-118.282449
04/16/2024,19:13,34.025073,-118.282341
04/16/2024,19:14,34.02503,-118.282245
04/16/2024,19:14,34.024984,-118.28214
04/16/2024,19:14,34.024918,-118.281989
04/16/2024,19:14,34.024931,-118.281872
04/16/2024,19:14,34.024873,-118.281763
04/16/2024,19:14,34.02482,-118.281665
04/16/2024,19:14,34.024772,-118.28155
04/16/2024,19:14,34.024711,-118.281462
04/16/2024,19:15,34.0247,-118.281334
04/16/2024,19:15,34.024628,-118.28122
04/16/2024,19:15,34.024604,-118.28111
04/16/2024,19:15,34.024562,-118.281007
04/16/2024,19:15,34.024481,-118.280923
04/16/2024,19:15,34.024424,-118.280821
04/16/2024,19:15,34.02437,-118.28072
04/16/2024,19:15,34.024318,-118.280626
04/16/2024,19:16,34.024272,-118.280525
04/16/2024,19:16,34.024245,-118.280419
04/16/2024,19:16,34.024205,-118.280322
04/16/2024,19:16,34.024161,-118.280208
04/16/2024,19:16,34.024088,-118.280111
04/16/2024,19:16,34.024028,-118.280013
04/16/2024,19:16,34.023997,-118.279899
04/16/2024,19:16,34.023946,-118.279797
04/16/2024,19:17,34.023901,-118.279696
04/16/2024,19:17,34.023854,-118.279587
04/16/2024,19:17,34.023809,-118.279483
04/16/2024,19:17,34.023766,-118.279385
04/16/2024,19:17,34.023722,-118.279284
04/16/2024,19:17,34.023672,-118.279173
04/16/2024,19:17,34.02376,-118.279125
04/16/2024,19:17,34.023842,-118.279065
04/16/2024,19:18,34.023893,-118.278974
04/16/2024,19:18,34.023977,-118.278913
04/16/2024,19:18,34.024062,-118.278842
04/16/2024,19:18,34.024142,-118.278771
04/16/2024,19:18,34.024228,-118.278718
04/16/2024,19:18,34.024303,-118.278639
04/16/2024,19:18,34.024389,-118.278575
04/16/2024,19:18,34.024477,-118.278531
04/16/2024,19:19,34.024556,-118.278416
04/16/2024,19:19,34.024468,-118.278602
04/16/2024,19:19,34.024604,-118.278385
04/16/2024,19:19,34.024511,-118.278462
04/16/2024,19:19,34.024495,-118.278594
04/16/2024,19:19,34.024595,-118.278463
04/16/2024,19:19,34.024631,-118.278591
04/16/2024,19:19,34.024723,-118.278821
04/16/2024,19:19,34.024761,-118.27893
04/16/2024,19:20,34.024845,-118.279048
04/16/2024,19:20,34.024859,-118.279162
04/16/2024,19:20,34.02497,-118.279185
04/16/2024,19:20,34.025086,-118.279203
04/16/2024,19:26,34.024982,-118.279122
04/16/2024,19:26,34.025146,-118.279207
04/16/2024,19:26,34.025128,-118.279197
04/16/2024,19:26,34.025103,-118.279211
04/16/2024,19:51,34.024933,-118.279132
04/16/2024,19:51,34.025097,-118.27921
04/16/2024,19:52,34.025103,-118.27921
04/16/2024,19:55,34.024839,-118.279203
04/16/2024,19:55,34.025105,-118.279211
04/16/2024,19:59,34.025016,-118.279281
04/16/2024,19:59,34.025155,-118.279199
04/16/2024,20:03,34.025002,-118.279258
04/16/2024,20:03,34.025148,-118.279159
04/16/2024,20:03,34.025161,-118.27916
04/16/2024,20:03,34.025106,-118.279208
04/16/2024,20:03,34.025055,-118.279097
04/16/2024,20:03,34.025176,-118.27909
04/16/2024,20:03,34.025016,-118.279039
04/16/2024,20:03,34.024921,-118.279047
04/16/2024,20:03,34.025022,-118.279064
04/16/2024,20:03,34.024933,-118.279041
04/16/2024,20:04,34.024858,-118.278974
04/16/2024,20:04,34.024786,-118.278898
04/16/2024,20:04,34.024716,-118.27882
04/16/2024,20:04,34.024621,-118.278743
04/16/2024,20:04,34.024538,-118.278668
04/16/2024,20:04,34.024445,-118.278604
04/16/2024,20:04,34.024513,-118.278518
04/16/2024,20:04,34.024424,-118.278494
04/16/2024,20:04,34.024331,-118.278483
04/16/2024,20:04,34.024514,-118.278629
04/16/2024,20:04,34.02451,-118.278447
04/16/2024,20:04,34.024569,-118.27856
04/16/2024,20:04,34.024644,-118.278499
04/16/2024,20:05,34.024547,-118.278509
04/16/2024,20:05,34.024448,-118.278552
04/16/2024,20:05,34.024361,-118.278586
04/16/2024,20:05,34.024272,-118.278635
04/16/2024,20:05,34.024178,-118.278708
04/16/2024,20:05,34.024096,-118.278765
04/16/2024,20:05,34.023997,-118.278814
04/16/2024,20:05,34.023909,-118.278848
04/16/2024,20:05,34.023821,-118.278881
04/16/2024,20:06,34.023737,-118.278934
04/16/2024,20:06,34.023669,-118.279022
04/16/2024,20:06,34.02359,-118.279082
04/16/2024,20:06,34.023511,-118.27914
04/16/2024,20:06,34.023423,-118.279226
04/16/2024,20:06,34.023332,-118.279278
04/16/2024,20:06,34.023241,-118.279292
04/16/2024,20:06,34.023174,-118.279368
04/16/2024,20:07,34.023087,-118.279428
04/16/2024,20:07,34.022991,-118.279464
04/16/2024,20:07,34.022893,-118.279499
04/16/2024,20:07,34.022932,-118.279637
04/16/2024,20:07,34.022996,-118.279559
04/16/2024,20:09,34.022945,-118.279592
04/16/2024,20:11,34.023011,-118.279501
04/16/2024,20:11,34.022942,-118.279622
04/16/2024,20:11,34.022972,-118.279482
04/16/2024,20:12,34.02296,-118.279587
04/16/2024,20:13,34.022855,-118.279796
04/16/2024,20:13,34.022844,-118.279595
04/16/2024,20:13,34.02292,-118.279524
04/16/2024,20:13,34.022996,-118.279462
04/16/2024,20:13,34.023062,-118.279387
04/16/2024,20:13,34.023158,-118.279387
04/16/2024,20:13,34.023244,-118.279336
04/16/2024,20:13,34.023326,-118.279277
04/16/2024,20:14,34.023421,-118.279227
04/16/2024,20:14,34.023511,-118.279189
04/16/2024,20:14,34.023594,-118.279129
04/16/2024,20:14,34.023667,-118.279049
04/16/2024,20:15,34.023749,-118.278983
04/16/2024,20:15,34.023841,-118.278921
04/16/2024,20:15,34.023911,-118.27884
04/16/2024,20:15,34.023999,-118.278798
04/16/2024,20:15,34.024094,-118.278769
04/16/2024,20:15,34.024174,-118.278713
04/16/2024,20:16,34.024266,-118.278656
04/16/2024,20:16,34.024342,-118.278579
04/16/2024,20:16,34.024441,-118.278551
04/16/2024,20:16,34.024532,-118.278513
04/16/2024,20:16,34.024489,-118.278671
04/16/2024,20:16,34.02452,-118.278387
04/16/2024,20:16,34.024523,-118.278398
04/16/2024,20:17,34.024567,-118.278518
04/16/2024,20:17,34.024504,-118.278695
04/16/2024,20:17,34.024596,-118.278461
04/16/2024,20:17,34.024552,-118.278559
04/16/2024,20:17,34.024654,-118.27863
04/16/2024,20:17,34.024698,-118.278756
04/16/2024,20:17,34.024708,-118.278874
04/16/2024,20:18,34.024745,-118.279013
04/16/2024,20:18,34.024853,-118.279112
04/16/2024,20:18,34.024941,-118.279173
04/16/2024,20:18,34.025029,-118.279215
04/16/2024,20:18,34.025123,-118.279228
04/16/2024,20:18,34.024892,-118.279478
04/16/2024,20:19,34.025145,-118.279218
04/16/2024,20:19,34.024638,-118.27894
04/16/2024,20:19,34.024642,-118.278823
04/16/2024,20:19,34.024676,-118.279078
04/16/2024,20:19,34.025024,-118.2793
04/16/2024,20:19,34.02515,-118.27928
04/16/2024,20:19,34.025118,-118.279274
04/16/2024,20:20,34.02521,-118.279242
04/16/2024,20:20,34.025302,-118.279259
04/16/2024,20:20,34.025051,-118.279206
04/16/2024,20:20,34.025122,-118.279278
04/16/2024,20:20,34.024973,-118.27923
04/16/2024,20:21,34.025074,-118.279262
04/16/2024,20:21,34.025162,-118.27922
04/16/2024,20:23,34.025082,-118.279156
04/16/2024,20:25,34.025182,-118.279174
04/16/2024,20:25,34.025088,-118.279203
04/16/2024,20:25,34.024961,-118.279225
04/16/2024,20:25,34.025141,-118.27921
04/16/2024,20:25,34.024867,-118.278849
04/16/2024,20:25,34.025146,-118.279212
04/16/2024,20:25,34.024831,-118.27905
04/16/2024,20:26,34.025144,-118.279213
04/16/2024,20:26,34.025241,-118.279184
04/16/2024,20:26,34.024916,-118.279223
04/16/2024,20:26,34.024844,-118.279113
04/16/2024,20:26,34.025182,-118.27919
04/16/2024,20:26,34.025153,-118.279207
04/16/2024,20:30,34.025233,-118.279128
04/16/2024,20:30,34.025095,-118.279186
04/16/2024,20:30,34.024975,-118.279159
04/16/2024,20:30,34.025126,-118.279247
04/16/2024,20:31,34.024975,-118.279159
04/16/2024,20:31,34.024975,-118.279159
04/16/2024,20:31,34.024975,-118.279159
04/16/2024,20:31,34.025148,-118.279199
04/16/2024,20:32,34.024975,-118.279159
04/16/2024,20:32,34.025162,-118.279213
04/16/2024,20:32,34.024975,-118.279159
04/16/2024,20:32,34.02515,-118.279211
04/16/2024,20:32,34.024975,-118.279159
04/16/2024,20:32,34.025147,-118.279212
04/16/2024,20:33,34.024974,-118.27916
04/16/2024,20:34,34.024974,-118.27916
04/16/2024,20:34,34.025129,-118.279211
04/16/2024,20:34,34.024974,-118.27916
04/16/2024,20:34,34.025167,-118.279205
04/16/2024,20:36,34.024974,-118.27916
04/16/2024,20:36,34.025077,-118.279194
04/16/2024,20:37,34.025149,-118.27921
04/16/2024,20:57,34.024992,-118.279123
04/16/2024,20:57,34.025142,-118.279215
04/16/2024,20:58,34.025164,-118.279211
04/16/2024,21:03,34.024942,-118.279169
04/16/2024,21:03,34.025147,-118.279213
04/16/2024,21:40,34.02502,-118.279288
04/16/2024,21:42,34.025196,-118.279223
04/16/2024,22:04,34.025105,-118.27918
04/16/2024,22:14,34.024999,-118.279116
04/16/2024,22:24,34.025107,-118.279135
04/16/2024,22:40,34.025176,-118.279209
04/16/2024,22:40,34.025073,-118.279139
04/16/2024,22:40,34.025073,-118.279139
04/16/2024,22:40,34.025182,-118.279204
04/16/2024,22:41,34.025157,-118.27921
04/16/2024,23:33,34.025077,-118.279279
04/16/2024,23:34,34.025188,-118.279239
04/16/2024,23:35,34.025093,-118.279238
04/16/2024,23:36,34.025004,-118.279192
04/16/2024,23:36,34.024905,-118.279244
04/16/2024,23:36,34.025121,-118.279304
04/16/2024,23:37,34.025086,-118.279201
04/16/2024,23:38,34.024976,-118.279215
04/16/2024,23:38,34.02513,-118.279207
04/16/2024,23:38,34.025239,-118.279194
04/16/2024,23:38,34.025147,-118.279108
04/16/2024,23:40,34.025195,-118.279254
04/16/2024,23:42,34.025028,-118.27927
04/16/2024,23:43,34.02511,-118.279203
04/16/2024,23:48,34.025051,-118.279094
04/16/2024,23:49,34.024983,-118.279204
04/16/2024,23:54,34.025075,-118.279193
04/16/2024,23:57,34.025183,-118.27921
04/17/2024,00:07,34.025191,-118.27921
04/17/2024,00:08,34.025143,-118.279215
04/17/2024,00:09,34.025176,-118.279212
04/17/2024,00:13,34.025156,-118.279332
04/17/2024,00:13,34.025077,-118.279269
04/17/2024,00:17,34.02505,-118.279142
04/17/2024,00:20,34.025061,-118.279271
04/17/2024,00:21,34.025147,-118.279149
04/17/2024,00:21,34.025004,-118.279268
04/17/2024,00:21,34.02504,-118.279222
04/17/2024,00:21,34.025183,-118.279213
04/17/2024,00:22,34.025121,-118.27948
04/17/2024,00:22,34.025144,-118.279151
04/17/2024,00:22,34.025196,-118.279195
04/17/2024,02:53,34.025034,-118.279195
04/17/2024,02:54,34.024933,-118.279232
04/17/2024,02:54,34.02486,-118.27912
04/17/2024,02:55,34.025079,-118.279173
04/17/2024,02:55,34.024957,-118.279161
04/17/2024,02:55,34.02504,-118.279181
04/17/2024,02:55,34.025022,-118.279299
04/17/2024,02:55,34.025079,-118.279173
04/17/2024,02:55,34.025122,-118.279288
04/17/2024,02:55,34.025052,-118.279386
04/17/2024,02:55,34.025079,-118.279173
04/17/2024,02:56,34.025122,-118.279314
04/17/2024,02:56,34.025057,-118.279397
04/17/2024,02:56,34.024956,-118.279452
04/17/2024,02:56,34.025079,-118.279173
04/17/2024,02:56,34.024994,-118.279528
04/17/2024,02:56,34.025079,-118.279173
04/17/2024,02:56,34.024982,-118.279214
04/17/2024,02:56,34.025079,-118.279173
04/17/2024,02:56,34.025117,-118.279016
04/17/2024,02:56,34.025079,-118.279173
04/17/2024,02:57,34.024994,-118.279133
04/17/2024,02:57,34.025079,-118.279173
04/17/2024,02:57,34.025064,-118.279291
04/17/2024,02:57,34.025089,-118.279417
04/17/2024,02:57,34.024978,-118.279479
04/17/2024,02:57,34.025051,-118.27929
04/17/2024,02:57,34.025045,-118.279211
04/17/2024,02:58,34.024923,-118.279295
04/17/2024,02:58,34.025079,-118.279173
04/17/2024,02:58,34.025043,-118.2792
04/17/2024,02:59,34.024983,-118.279357
04/17/2024,02:59,34.024888,-118.279421
