ValidDate,ValidTime,latitude,longitude
04/20/2024,11:23,34.021824,-118.282459
04/20/2024,11:23,34.021865,-118.282631
04/20/2024,11:24,34.021762,-118.282677
04/20/2024,11:24,34.021715,-118.281975
04/20/2024,11:24,34.021783,-118.282543
04/20/2024,11:24,34.02172,-118.281848
04/20/2024,11:24,34.021713,-118.281848
04/20/2024,11:24,34.0217,-118.281677
04/20/2024,11:24,34.021713,-118.282327
04/20/2024,11:24,34.021711,-118.281934
04/20/2024,11:24,34.021813,-118.282549
04/20/2024,11:24,34.021739,-118.281924
04/20/2024,11:24,34.021779,-118.282645
04/20/2024,11:24,34.021714,-118.281908
04/20/2024,11:25,34.021715,-118.281816
04/20/2024,11:25,34.021811,-118.282505
04/20/2024,11:25,34.021724,-118.281854
04/20/2024,11:25,34.021763,-118.282319
04/20/2024,11:25,34.021772,-118.282617
04/20/2024,11:25,34.021824,-118.282718
04/20/2024,11:25,34.0215,-118.283042
04/20/2024,11:25,34.021452,-118.283058
04/20/2024,11:25,34.021495,-118.282918
04/20/2024,11:26,34.021578,-118.282747
04/20/2024,11:30,34.021578,-118.282747
04/20/2024,11:31,34.021705,-118.282707
04/20/2024,11:31,34.021809,-118.28265
04/20/2024,11:32,34.02174,-118.282564
04/20/2024,11:32,34.021775,-118.28267
04/20/2024,11:32,34.021777,-118.282666
04/20/2024,11:32,34.021861,-118.282623
04/20/2024,11:32,34.021824,-118.282596
04/20/2024,11:33,34.021896,-118.282692
04/20/2024,11:33,34.021858,-118.282722
04/20/2024,11:33,34.021902,-118.28275
04/20/2024,11:33,34.021888,-118.282694
04/20/2024,11:34,34.021714,-118.282665
04/20/2024,11:34,34.021714,-118.282665
04/20/2024,11:34,34.021714,-118.282665
04/20/2024,11:34,34.021714,-118.282666
04/20/2024,11:34,34.021714,-118.282666
04/20/2024,11:34,34.022026,-118.282909
04/20/2024,11:35,34.021821,-118.282736
04/20/2024,11:35,34.021883,-118.282682
04/20/2024,11:37,34.021636,-118.282646
04/20/2024,11:39,34.021701,-118.282003
04/20/2024,11:39,34.021664,-118.282579
04/20/2024,11:39,34.021692,-118.28211
04/20/2024,11:39,34.021671,-118.282591
04/20/2024,11:39,34.021682,-118.282475
04/20/2024,11:40,34.021662,-118.282249
04/20/2024,11:40,34.021666,-118.282111
04/20/2024,11:40,34.021664,-118.282376
04/20/2024,11:40,34.021676,-118.282232
04/20/2024,11:40,34.021673,-118.282504
04/20/2024,11:40,34.02168,-118.282363
04/20/2024,11:40,34.021694,-118.282101
04/20/2024,11:40,34.021637,-118.282196
04/20/2024,11:41,34.021593,-118.28238
04/20/2024,11:41,34.021685,-118.282487
04/20/2024,11:41,34.02169,-118.282347
04/20/2024,11:41,34.021673,-118.282268
04/20/2024,11:41,34.021691,-118.282457
04/20/2024,11:43,34.021701,-118.282316
04/20/2024,11:43,34.021708,-118.281891
04/20/2024,11:43,34.021692,-118.282029
04/20/2024,11:43,34.021656,-118.282103
04/20/2024,11:43,34.021663,-118.282405
04/20/2024,11:43,34.021677,-118.282222
04/20/2024,11:43,34.021754,-118.282132
04/20/2024,11:43,34.021735,-118.281986
04/20/2024,11:43,34.021701,-118.282113
04/20/2024,11:44,34.021773,-118.282194
04/20/2024,11:45,34.021712,-118.282275
04/20/2024,11:45,34.021709,-118.282116
04/20/2024,11:45,34.021655,-118.282582
04/20/2024,11:46,34.021729,-118.282274
04/20/2024,11:46,34.021679,-118.282119
04/20/2024,11:46,34.021695,-118.281935
04/20/2024,11:46,34.021707,-118.28181
04/20/2024,11:46,34.021656,-118.282303
04/20/2024,11:47,34.021677,-118.282084
04/20/2024,11:47,34.021698,-118.281891
04/20/2024,11:47,34.021691,-118.282051
04/20/2024,11:47,34.021704,-118.281881
04/20/2024,11:47,34.021738,-118.282347
04/20/2024,11:47,34.021732,-118.282237
04/20/2024,11:48,34.021702,-118.282167
04/20/2024,11:48,34.021653,-118.282556
04/20/2024,11:48,34.021654,-118.282398
04/20/2024,11:48,34.021655,-118.282539
04/20/2024,11:48,34.021674,-118.282699
04/20/2024,11:48,34.021717,-118.282017
04/20/2024,11:48,34.021733,-118.282533
04/20/2024,11:49,34.021719,-118.281948
04/20/2024,11:49,34.021705,-118.281795
04/20/2024,11:49,34.021715,-118.281844
04/20/2024,11:49,34.021703,-118.281871
04/20/2024,11:49,34.02172,-118.281849
04/20/2024,11:49,34.021687,-118.282529
04/20/2024,11:49,34.021707,-118.282517
04/20/2024,11:50,34.021711,-118.281814
04/20/2024,11:50,34.021709,-118.281856
04/20/2024,11:50,34.02176,-118.282475
04/20/2024,11:51,34.021723,-118.282166
04/20/2024,11:51,34.021704,-118.281802
04/20/2024,11:51,34.021716,-118.281865
04/20/2024,11:51,34.021715,-118.282491
04/20/2024,11:52,34.021725,-118.282342
04/20/2024,11:52,34.021713,-118.28249
04/20/2024,11:55,34.021711,-118.282315
04/20/2024,11:55,34.021689,-118.282289
04/20/2024,11:55,34.021695,-118.282417
04/20/2024,11:56,34.021677,-118.282541
04/20/2024,11:56,34.021687,-118.282297
04/20/2024,11:56,34.021687,-118.282351
04/20/2024,11:57,34.021718,-118.282209
04/20/2024,11:57,34.021707,-118.28221
04/20/2024,11:57,34.021677,-118.282172
04/20/2024,11:57,34.021708,-118.282421
04/20/2024,12:02,34.02167,-118.282319
04/20/2024,12:02,34.021681,-118.282167
04/20/2024,12:02,34.021706,-118.282354
04/20/2024,12:02,34.021727,-118.282239
04/20/2024,12:02,34.021718,-118.282369
04/20/2024,12:03,34.021727,-118.282211
04/20/2024,12:03,34.021724,-118.282184
04/20/2024,12:04,34.021724,-118.282366
04/20/2024,12:06,34.02168,-118.282568
04/20/2024,12:07,34.02169,-118.282434
04/20/2024,12:07,34.021747,-118.282265
04/20/2024,12:07,34.021733,-118.282306
04/20/2024,12:12,34.021691,-118.282511
04/20/2024,12:12,34.021735,-118.282383
04/20/2024,12:13,34.021694,-118.282532
04/20/2024,12:13,34.021732,-118.28239
04/20/2024,12:14,34.021695,-118.282519
04/20/2024,12:14,34.021715,-118.282398
04/20/2024,12:15,34.021713,-118.282267
04/20/2024,12:15,34.021723,-118.282413
04/20/2024,12:15,34.021709,-118.282524
04/20/2024,12:16,34.021725,-118.282412
04/20/2024,12:24,34.021713,-118.282428
04/20/2024,12:25,34.021717,-118.282392
04/20/2024,12:25,34.021557,-118.282678
04/20/2024,12:25,34.021773,-118.282419
04/20/2024,12:25,34.021887,-118.28228
04/20/2024,12:25,34.021929,-118.28242
04/20/2024,12:25,34.021971,-118.282527
04/20/2024,12:25,34.022007,-118.28267
04/20/2024,12:25,34.021911,-118.282745
04/20/2024,12:25,34.021819,-118.282902
04/20/2024,12:26,34.021831,-118.282533
04/20/2024,12:26,34.021793,-118.282226
04/20/2024,12:26,34.021812,-118.282446
04/20/2024,12:26,34.021766,-118.282107
04/20/2024,12:26,34.021735,-118.282082
04/20/2024,12:26,34.02176,-118.282513
04/20/2024,12:26,34.021746,-118.282316
04/20/2024,12:27,34.021725,-118.282341
04/20/2024,12:27,34.021763,-118.282333
04/20/2024,12:27,34.021749,-118.282188
04/20/2024,12:27,34.021753,-118.282471
04/20/2024,12:27,34.021742,-118.282302
04/20/2024,12:27,34.021753,-118.282298
04/20/2024,12:27,34.021755,-118.282532
04/20/2024,12:28,34.021744,-118.282349
04/20/2024,12:28,34.02173,-118.282477
04/20/2024,12:28,34.021724,-118.282273
04/20/2024,12:28,34.021743,-118.28254
04/20/2024,12:28,34.021735,-118.282356
04/20/2024,12:28,34.02172,-118.282326
04/20/2024,12:28,34.021772,-118.28245
04/20/2024,12:29,34.021756,-118.282286
04/20/2024,12:29,34.021769,-118.282178
04/20/2024,12:29,34.021779,-118.282564
04/20/2024,12:29,34.021762,-118.282374
04/20/2024,12:30,34.021738,-118.282217
04/20/2024,12:30,34.021741,-118.282088
04/20/2024,12:31,34.021866,-118.282654
04/20/2024,12:31,34.021754,-118.282077
04/20/2024,12:31,34.021711,-118.281973
04/20/2024,12:31,34.021934,-118.28241
04/20/2024,12:31,34.021793,-118.281846
04/20/2024,12:31,34.021774,-118.281853
04/20/2024,12:31,34.021862,-118.282372
04/20/2024,12:31,34.021735,-118.281887
04/20/2024,12:31,34.021769,-118.28251
04/20/2024,12:31,34.021682,-118.281991
04/20/2024,12:31,34.021699,-118.282005
04/20/2024,12:31,34.02172,-118.282733
04/20/2024,12:32,34.021694,-118.28196
04/20/2024,12:32,34.021714,-118.281869
04/20/2024,12:32,34.02173,-118.282686
04/20/2024,12:32,34.02171,-118.28192
04/20/2024,12:32,34.021745,-118.282721
04/20/2024,12:32,34.02172,-118.281962
04/20/2024,12:32,34.02177,-118.282581
04/20/2024,12:33,34.021721,-118.282369
04/20/2024,12:33,34.021769,-118.282234
04/20/2024,12:33,34.021755,-118.282313
04/20/2024,12:34,34.021766,-118.282345
04/20/2024,12:34,34.021777,-118.282295
04/20/2024,12:34,34.021789,-118.282303
04/20/2024,12:34,34.021768,-118.282261
04/20/2024,12:34,34.021746,-118.28227
04/20/2024,12:35,34.021725,-118.282303
04/20/2024,12:35,34.021761,-118.282479
04/20/2024,12:35,34.021748,-118.28231
04/20/2024,12:35,34.021756,-118.282308
04/20/2024,12:35,34.021751,-118.282343
04/20/2024,12:36,34.021765,-118.282325
04/20/2024,12:36,34.021778,-118.282296
04/20/2024,12:36,34.021733,-118.282306
04/20/2024,12:36,34.021727,-118.28213
04/20/2024,12:36,34.021731,-118.282385
04/20/2024,12:36,34.02171,-118.281842
04/20/2024,12:36,34.021727,-118.281919
04/20/2024,12:36,34.021722,-118.282301
04/20/2024,12:36,34.021699,-118.281796
04/20/2024,12:36,34.021716,-118.281836
04/20/2024,12:37,34.021801,-118.282132
04/20/2024,12:37,34.021745,-118.281845
04/20/2024,12:37,34.021812,-118.282444
04/20/2024,12:37,34.02175,-118.282083
04/20/2024,12:37,34.021735,-118.282046
04/20/2024,12:37,34.021711,-118.281935
04/20/2024,12:37,34.021688,-118.282223
04/20/2024,12:37,34.021696,-118.281812
04/20/2024,12:37,34.021748,-118.28247
04/20/2024,12:37,34.021722,-118.281951
04/20/2024,12:37,34.021777,-118.282314
04/20/2024,12:37,34.021721,-118.281808
04/20/2024,12:37,34.021742,-118.282436
04/20/2024,12:38,34.021725,-118.282084
04/20/2024,12:38,34.021707,-118.281725
04/20/2024,12:38,34.021767,-118.282188
04/20/2024,12:38,34.021734,-118.282105
04/20/2024,12:38,34.021736,-118.281872
04/20/2024,12:38,34.021706,-118.281863
04/20/2024,12:38,34.021771,-118.282532
04/20/2024,12:38,34.021711,-118.281848
04/20/2024,12:38,34.02177,-118.282062
04/20/2024,12:39,34.021738,-118.282262
04/20/2024,12:39,34.021752,-118.282067
04/20/2024,12:39,34.021738,-118.282181
04/20/2024,12:39,34.021748,-118.28228
04/20/2024,12:39,34.021773,-118.282501
04/20/2024,12:40,34.021758,-118.282326
04/20/2024,12:40,34.021746,-118.282302
04/20/2024,12:40,34.021754,-118.281991
04/20/2024,12:40,34.021781,-118.282482
04/20/2024,12:40,34.021711,-118.281896
04/20/2024,12:40,34.021753,-118.282371
04/20/2024,12:40,34.021709,-118.281838
04/20/2024,12:40,34.021729,-118.281825
04/20/2024,12:40,34.021709,-118.281914
04/20/2024,12:40,34.021785,-118.282435
04/20/2024,12:40,34.021722,-118.281859
04/20/2024,12:40,34.021704,-118.281731
04/20/2024,12:41,34.021761,-118.282534
04/20/2024,12:41,34.021721,-118.281965
04/20/2024,12:41,34.021713,-118.281815
04/20/2024,12:41,34.021706,-118.281863
04/20/2024,12:41,34.021773,-118.282501
04/20/2024,12:41,34.021724,-118.281864
04/20/2024,12:41,34.021722,-118.28225
04/20/2024,12:41,34.021739,-118.282286
04/20/2024,12:42,34.021719,-118.282297
04/20/2024,12:42,34.021746,-118.282418
04/20/2024,12:42,34.021737,-118.282264
04/20/2024,12:42,34.02174,-118.282325
04/20/2024,12:42,34.021754,-118.282325
04/20/2024,12:42,34.02174,-118.282042
04/20/2024,12:43,34.021695,-118.282078
04/20/2024,12:43,34.021729,-118.282069
04/20/2024,12:43,34.021721,-118.282499
04/20/2024,12:43,34.021716,-118.281956
04/20/2024,12:43,34.021726,-118.281879
04/20/2024,12:43,34.021796,-118.282407
04/20/2024,12:43,34.021722,-118.281818
04/20/2024,12:43,34.021787,-118.282444
04/20/2024,12:43,34.021716,-118.28186
04/20/2024,12:43,34.021706,-118.282091
04/20/2024,12:43,34.021736,-118.282425
04/20/2024,12:44,34.02173,-118.282269
04/20/2024,12:44,34.021749,-118.282304
04/20/2024,12:44,34.021728,-118.282273
04/20/2024,12:44,34.021716,-118.28211
04/20/2024,12:45,34.02172,-118.28244
04/20/2024,12:45,34.021715,-118.282087
04/20/2024,12:45,34.021754,-118.282269
04/20/2024,12:45,34.021725,-118.282233
04/20/2024,12:45,34.021755,-118.282283
04/20/2024,12:45,34.021756,-118.282301
04/20/2024,12:46,34.021759,-118.282429
04/20/2024,12:46,34.021747,-118.282272
04/20/2024,12:46,34.021797,-118.282222
04/20/2024,12:46,34.021766,-118.282072
04/20/2024,12:47,34.021767,-118.282172
04/20/2024,12:47,34.02181,-118.282268
04/20/2024,12:49,34.021778,-118.282048
04/20/2024,12:49,34.021715,-118.281882
04/20/2024,12:49,34.021704,-118.28184
04/20/2024,12:49,34.021715,-118.282295
04/20/2024,12:49,34.0217,-118.281808
04/20/2024,12:49,34.02172,-118.281945
04/20/2024,12:49,34.021808,-118.282487
04/20/2024,12:49,34.021727,-118.281868
04/20/2024,12:50,34.021701,-118.281854
04/20/2024,12:50,34.021712,-118.28181
04/20/2024,12:50,34.021691,-118.282437
04/20/2024,12:50,34.021694,-118.2821
04/20/2024,12:50,34.021796,-118.282495
04/20/2024,12:50,34.021749,-118.282112
04/20/2024,12:50,34.021764,-118.282449
04/20/2024,12:50,34.021713,-118.281883
04/20/2024,12:50,34.021717,-118.281826
04/20/2024,12:50,34.021709,-118.281865
04/20/2024,12:50,34.021705,-118.28185
04/20/2024,12:50,34.021708,-118.282377
04/20/2024,12:51,34.021706,-118.281833
04/20/2024,12:51,34.021764,-118.282377
04/20/2024,12:51,34.021725,-118.281836
04/20/2024,12:51,34.021756,-118.282006
04/20/2024,12:51,34.021758,-118.282067
04/20/2024,12:51,34.021784,-118.282374
04/20/2024,12:51,34.021715,-118.281869
04/20/2024,12:51,34.021745,-118.282092
04/20/2024,12:51,34.021722,-118.282247
04/20/2024,12:51,34.021711,-118.282014
04/20/2024,12:52,34.021716,-118.281843
04/20/2024,12:52,34.021699,-118.282509
04/20/2024,12:52,34.021701,-118.282202
04/20/2024,12:52,34.021683,-118.282344
04/20/2024,12:52,34.021693,-118.282142
04/20/2024,12:52,34.02172,-118.281914
04/20/2024,12:52,34.02171,-118.281769
04/20/2024,12:52,34.021802,-118.282442
04/20/2024,12:52,34.021737,-118.281915
04/20/2024,12:52,34.02181,-118.282523
04/20/2024,12:52,34.021717,-118.281836
04/20/2024,12:52,34.021744,-118.282088
04/20/2024,12:52,34.021817,-118.282462
04/20/2024,12:53,34.021789,-118.282288
04/20/2024,12:53,34.021728,-118.28192
04/20/2024,12:53,34.021707,-118.281861
04/20/2024,12:53,34.021795,-118.282431
04/20/2024,12:53,34.021722,-118.281842
04/20/2024,12:53,34.021712,-118.281819
04/20/2024,12:53,34.02179,-118.282425
04/20/2024,12:53,34.021745,-118.28207
04/20/2024,12:53,34.021746,-118.282119
04/20/2024,12:53,34.021822,-118.282429
04/20/2024,12:54,34.021791,-118.282254
04/20/2024,12:54,34.021747,-118.282081
04/20/2024,12:54,34.021781,-118.282488
04/20/2024,12:54,34.021716,-118.281874
04/20/2024,12:54,34.021826,-118.282375
04/20/2024,12:54,34.021727,-118.281822
04/20/2024,12:54,34.02179,-118.282389
04/20/2024,12:54,34.02171,-118.281844
04/20/2024,12:54,34.021718,-118.28183
04/20/2024,12:54,34.021715,-118.281857
04/20/2024,12:54,34.021719,-118.281831
04/20/2024,12:55,34.021716,-118.281843
04/20/2024,12:55,34.021709,-118.281821
04/20/2024,12:55,34.021754,-118.282446
04/20/2024,12:55,34.021708,-118.281859
04/20/2024,12:55,34.021838,-118.28243
04/20/2024,12:55,34.021733,-118.281833
04/20/2024,12:55,34.021711,-118.281836
04/20/2024,12:55,34.021702,-118.28184
04/20/2024,12:55,34.021745,-118.282046
04/20/2024,12:55,34.021833,-118.282405
04/20/2024,12:55,34.021791,-118.282189
04/20/2024,12:56,34.021846,-118.282362
04/20/2024,12:56,34.021771,-118.282052
04/20/2024,12:56,34.021793,-118.282489
04/20/2024,12:56,34.021713,-118.281908
04/20/2024,12:56,34.021713,-118.281864
04/20/2024,12:56,34.021747,-118.28208
04/20/2024,12:56,34.021731,-118.281882
04/20/2024,12:56,34.021757,-118.282501
04/20/2024,12:56,34.021701,-118.281857
04/20/2024,12:56,34.02171,-118.281848
04/20/2024,12:56,34.021797,-118.282438
04/20/2024,12:57,34.021732,-118.281922
04/20/2024,12:57,34.021817,-118.282394
04/20/2024,12:57,34.021722,-118.281822
04/20/2024,12:57,34.021716,-118.281832
04/20/2024,12:57,34.02178,-118.282413
04/20/2024,12:57,34.021709,-118.281846
04/20/2024,12:57,34.021727,-118.281844
04/20/2024,12:57,34.021808,-118.282483
04/20/2024,12:57,34.021715,-118.281856
04/20/2024,12:57,34.021719,-118.281836
04/20/2024,12:57,34.021788,-118.282439
04/20/2024,12:57,34.02171,-118.281828
04/20/2024,12:58,34.021717,-118.281848
04/20/2024,12:58,34.02175,-118.282152
04/20/2024,12:58,34.021734,-118.281917
04/20/2024,12:58,34.021788,-118.282253
04/20/2024,12:58,34.021746,-118.282041
04/20/2024,12:58,34.0218,-118.282445
04/20/2024,12:58,34.021719,-118.281866
04/20/2024,12:58,34.021716,-118.281828
