ValidDate,ValidTime,latitude,longitude
04/17/2024,10:13,34.018681,-118.283722
04/17/2024,10:13,34.018707,-118.283827
04/17/2024,10:14,34.01874,-118.28393
04/17/2024,10:14,34.018787,-118.284047
04/17/2024,10:14,34.018819,-118.28416
04/17/2024,10:14,34.018885,-118.28424
04/17/2024,10:14,34.018936,-118.284349
04/17/2024,10:14,34.01899,-118.284454
04/17/2024,10:14,34.019051,-118.284539
04/17/2024,10:15,34.019086,-118.284579
04/17/2024,10:15,34.019097,-118.284684
04/17/2024,10:15,34.019163,-118.284765
04/17/2024,10:15,34.0192,-118.284882
04/17/2024,10:15,34.019231,-118.284986
04/17/2024,10:15,34.019285,-118.285081
04/17/2024,10:15,34.019326,-118.28519
04/17/2024,10:15,34.019361,-118.28531
04/17/2024,10:15,34.019405,-118.28541
04/17/2024,10:16,34.019445,-118.285508
04/17/2024,10:16,34.019486,-118.285606
04/17/2024,10:16,34.019588,-118.285635
04/17/2024,10:16,34.019682,-118.285597
04/17/2024,10:16,34.019765,-118.285521
04/17/2024,10:16,34.019842,-118.285457
04/17/2024,10:16,34.019902,-118.28537
04/17/2024,10:16,34.019985,-118.285317
04/17/2024,10:17,34.020078,-118.285296
04/17/2024,10:17,34.020167,-118.285334
04/17/2024,10:17,34.020265,-118.285273
04/17/2024,10:17,34.020348,-118.28522
04/17/2024,10:17,34.020424,-118.285145
04/17/2024,10:17,34.020511,-118.285066
04/17/2024,10:17,34.020602,-118.285033
04/17/2024,10:18,34.020682,-118.284972
04/17/2024,10:18,34.020771,-118.284939
04/17/2024,10:18,34.020837,-118.284859
04/17/2024,10:18,34.020935,-118.284846
04/17/2024,10:18,34.021015,-118.284778
04/17/2024,10:18,34.0211,-118.284716
04/17/2024,10:18,34.021188,-118.284688
04/17/2024,10:18,34.021266,-118.284626
04/17/2024,10:19,34.021353,-118.284576
04/17/2024,10:19,34.021453,-118.284557
04/17/2024,10:19,34.021535,-118.284483
04/17/2024,10:19,34.021614,-118.28443
04/17/2024,10:19,34.021703,-118.284399
04/17/2024,10:19,34.021788,-118.284335
04/17/2024,10:19,34.021879,-118.284309
04/17/2024,10:20,34.02196,-118.28425
04/17/2024,10:20,34.022039,-118.284176
04/17/2024,10:20,34.022128,-118.284122
04/17/2024,10:20,34.022206,-118.284061
04/17/2024,10:20,34.022295,-118.284004
04/17/2024,10:20,34.022394,-118.283942
04/17/2024,10:20,34.02248,-118.283886
04/17/2024,10:21,34.02257,-118.283921
04/17/2024,10:21,34.022634,-118.283998
04/17/2024,10:21,34.022675,-118.284104
04/17/2024,10:21,34.022719,-118.284203
04/17/2024,10:21,34.022763,-118.284303
04/17/2024,10:21,34.022809,-118.284411
04/17/2024,10:21,34.022854,-118.284511
04/17/2024,10:21,34.0229,-118.284617
04/17/2024,10:22,34.022942,-118.284714
04/17/2024,10:22,34.022991,-118.284815
04/17/2024,10:22,34.023053,-118.2849
04/17/2024,10:22,34.023109,-118.284986
04/17/2024,10:22,34.02314,-118.28509
04/17/2024,10:22,34.02318,-118.285196
04/17/2024,10:22,34.023206,-118.285308
04/17/2024,10:23,34.023251,-118.285412
04/17/2024,10:23,34.023297,-118.285514
04/17/2024,10:23,34.023347,-118.285627
04/17/2024,10:23,34.023396,-118.285738
04/17/2024,10:23,34.02344,-118.285837
04/17/2024,10:23,34.023482,-118.285933
04/17/2024,10:23,34.023525,-118.286031
04/17/2024,10:23,34.023571,-118.286136
04/17/2024,10:24,34.023614,-118.286234
04/17/2024,10:24,34.02366,-118.286337
04/17/2024,10:24,34.023702,-118.286433
04/17/2024,10:24,34.023748,-118.286538
04/17/2024,10:24,34.023818,-118.286628
04/17/2024,10:24,34.023839,-118.286744
04/17/2024,10:24,34.02389,-118.286841
04/17/2024,10:25,34.023931,-118.286953
04/17/2024,10:25,34.023986,-118.287058
04/17/2024,10:25,34.024049,-118.287178
04/17/2024,10:25,34.024089,-118.287285
04/17/2024,10:25,34.024122,-118.287386
04/17/2024,10:25,34.024168,-118.287489
04/17/2024,10:25,34.024258,-118.287449
04/17/2024,10:26,34.02435,-118.28742
04/17/2024,10:26,34.024445,-118.287365
04/17/2024,10:26,34.024534,-118.287346
04/17/2024,10:26,34.02463,-118.287311
04/17/2024,10:26,34.024721,-118.287254
04/17/2024,10:26,34.024807,-118.287219
04/17/2024,10:26,34.024874,-118.287143
04/17/2024,10:27,34.024958,-118.287095
04/17/2024,10:28,34.025288,-118.28699
04/17/2024,10:28,34.024984,-118.287072
04/17/2024,10:28,34.025058,-118.286985
04/17/2024,10:28,34.025144,-118.286903
04/17/2024,10:28,34.025191,-118.286808
04/17/2024,10:28,34.02523,-118.286697
04/17/2024,10:28,34.025247,-118.2866
04/17/2024,10:28,34.025295,-118.286491
04/17/2024,10:28,34.025334,-118.286378
04/17/2024,10:29,34.025348,-118.286263
04/17/2024,10:29,34.025373,-118.286147
04/17/2024,10:29,34.025407,-118.286043
04/17/2024,10:29,34.025422,-118.285933
04/17/2024,10:29,34.02547,-118.285838
04/17/2024,10:29,34.025423,-118.285739
04/17/2024,10:29,34.025335,-118.28568
04/17/2024,10:29,34.025283,-118.285579
04/17/2024,10:30,34.025217,-118.285481
04/17/2024,10:30,34.025246,-118.285377
04/17/2024,10:30,34.025305,-118.285294
04/17/2024,10:30,34.025389,-118.285238
04/17/2024,10:30,34.025477,-118.285208
04/17/2024,10:30,34.025527,-118.285092
04/17/2024,10:30,34.025559,-118.284986
04/17/2024,10:30,34.025611,-118.284885
04/17/2024,10:31,34.025651,-118.284781
04/17/2024,10:31,34.025707,-118.28465
04/17/2024,10:31,34.025699,-118.284527
04/17/2024,10:31,34.0256,-118.284503
04/17/2024,10:31,34.025277,-118.284545
04/17/2024,10:31,34.025698,-118.284421
04/17/2024,10:32,34.02578,-118.284295
04/17/2024,10:33,34.025891,-118.284215
04/17/2024,10:33,34.0262,-118.284226
04/17/2024,10:33,34.026305,-118.2842
04/17/2024,10:33,34.026423,-118.284174
04/17/2024,10:33,34.026362,-118.284082
04/17/2024,10:33,34.026478,-118.284032
04/17/2024,10:33,34.026547,-118.283924
04/17/2024,10:33,34.025785,-118.284178
04/17/2024,10:33,34.025649,-118.28417
04/17/2024,10:33,34.025552,-118.284154
04/17/2024,10:33,34.025461,-118.284146
04/17/2024,10:33,34.02535,-118.284133
04/17/2024,10:33,34.025245,-118.284119
04/17/2024,10:33,34.025292,-118.284157
04/17/2024,10:34,34.025686,-118.284323
04/17/2024,10:34,34.025827,-118.284244
04/17/2024,10:34,34.025839,-118.284282
04/17/2024,10:34,34.025955,-118.28418
04/17/2024,10:34,34.025697,-118.28433
04/17/2024,10:34,34.025645,-118.284522
04/17/2024,10:34,34.025678,-118.284362
04/17/2024,10:36,34.025614,-118.284308
04/17/2024,10:36,34.025605,-118.284191
04/17/2024,10:36,34.025614,-118.284067
04/17/2024,10:36,34.025628,-118.283947
04/17/2024,10:36,34.025605,-118.28383
04/17/2024,10:37,34.025579,-118.283718
04/17/2024,10:37,34.025571,-118.283606
04/17/2024,10:37,34.025554,-118.283492
04/17/2024,10:37,34.025526,-118.283389
04/17/2024,10:37,34.025487,-118.283275
04/17/2024,10:37,34.025446,-118.283174
04/17/2024,10:37,34.025402,-118.283073
04/17/2024,10:38,34.025349,-118.282955
04/17/2024,10:38,34.025302,-118.282852
04/17/2024,10:38,34.025343,-118.282745
04/17/2024,10:38,34.025422,-118.282675
04/17/2024,10:38,34.025498,-118.282609
04/17/2024,10:38,34.025578,-118.282558
04/17/2024,10:38,34.025663,-118.282518
04/17/2024,10:38,34.025757,-118.282465
04/17/2024,10:39,34.025843,-118.28241
04/17/2024,10:39,34.025928,-118.282357
04/17/2024,10:39,34.026001,-118.282273
04/17/2024,10:39,34.02608,-118.282208
04/17/2024,10:39,34.026168,-118.282172
04/17/2024,10:39,34.026258,-118.282122
04/17/2024,10:39,34.026339,-118.282064
04/17/2024,10:40,34.026428,-118.282024
04/17/2024,10:40,34.026502,-118.281962
04/17/2024,10:40,34.026591,-118.281919
04/17/2024,10:40,34.026679,-118.281881
04/17/2024,10:40,34.02677,-118.281835
04/17/2024,10:40,34.026866,-118.281794
04/17/2024,10:40,34.026955,-118.28177
04/17/2024,10:40,34.02704,-118.281715
04/17/2024,10:41,34.027126,-118.281662
04/17/2024,10:41,34.027205,-118.28159
04/17/2024,10:41,34.027296,-118.281529
04/17/2024,10:41,34.027374,-118.28146
04/17/2024,10:41,34.027455,-118.28141
04/17/2024,10:41,34.027539,-118.28135
04/17/2024,10:41,34.027611,-118.281263
04/17/2024,10:42,34.027692,-118.281209
04/17/2024,10:42,34.027769,-118.281135
04/17/2024,10:42,34.027824,-118.281041
04/17/2024,10:42,34.027798,-118.280933
04/17/2024,10:42,34.027724,-118.280867
04/17/2024,10:42,34.027675,-118.280775
04/17/2024,10:42,34.027629,-118.280671
04/17/2024,10:42,34.027584,-118.28057
04/17/2024,10:43,34.027541,-118.280473
04/17/2024,10:43,34.027498,-118.280377
04/17/2024,10:43,34.027455,-118.280277
04/17/2024,10:43,34.027411,-118.280179
04/17/2024,10:43,34.027367,-118.280078
04/17/2024,10:43,34.027322,-118.279976
04/17/2024,10:43,34.027277,-118.279872
04/17/2024,10:43,34.027232,-118.27977
