04/18/24|04/18/24|0:00|EDT|0|O|N|Adirondacks Region|NY|44.2710|-74.2693|PM2.5|15|Good|No||New York Dept. of Environmental Conservation
04/17/24|04/18/24||EDT|1|F|Y|Adirondacks Region|NY|44.2710|-74.2693|OZONE|41|Good|No||New York Dept. of Environmental Conservation
04/17/24|04/18/24||EDT|1|F|N|Adirondacks Region|NY|44.2710|-74.2693|PM2.5|10|Good|No||New York Dept. of Environmental Conservation
04/17/24|04/16/24||CST|-1|Y|Y|Aguascalientes|MX|21.8800|-102.2900|OZONE|143|Unhealthy for Sensitive Groups|No||Government of the State of Aguascalientes
04/17/24|04/17/24|22:00|CST|0|O|Y|Aguascalientes|MX|21.8800|-102.2900|OZONE|122|Unhealthy for Sensitive Groups|No||Government of the State of Aguascalientes
04/17/24|04/17/24|22:00|CST|0|O|N|Aguascalientes|MX|21.8800|-102.2900|PM2.5|45|Good|No||Government of the State of Aguascalientes
04/17/24|04/17/24|22:00|CST|0|O|N|Aguascalientes|MX|21.8800|-102.2900|PM10|52|Moderate|No||Government of the State of Aguascalientes
04/18/24|04/17/24||EDT|-1|Y|Y|Aiken-Augusta - SC and GA|SC|33.3700|-81.9700|PM2.5|57|Moderate|No||South Carolina DHEC
04/18/24|04/17/24||EDT|-1|Y|N|Aiken-Augusta - SC and GA|SC|33.3700|-81.9700|OZONE|47|Good|No||South Carolina DHEC
04/18/24|04/17/24||EDT|-1|Y|N|Aiken-Augusta - SC and GA|SC|33.3700|-81.9700|PM10|27|Good|No||South Carolina DHEC
"04/17/24|04/17/24||EDT|0|F|Y|Aiken-Augusta - SC and GA|SC|33.3700|-81.9700|OZONE|47|Good|No|As of Wednesday afternoon, forecast regions Pee Dee and the Upstate are trending towards a code yellow finish while the remaining regions are trending towards a code green. On Thursday, the high pressure environment of this week continues to be the dominant factor. Much calmier winds and clear skies  are forecast throughout the day. Morning conditions look to be conducive for ozone precursor emissions. The atmospheric moisture level looks to be consistent with that of earlier in the week. A greater level of instability in the atmosphere and higher mixing heights for the region will promote some surface pollutant dispersion. However with this said, there is still the belief that elevated levels of ozone production will occur because of the many favorable conditions. Overall, forecast regions Catawba, CSRA, Midlands, Pee Dee, and the Upstate are projected to finish in code YELLOW, with the remaining forecast region Charleston Tri-County projected for a code GREEN finish.|South Carolina DHEC"
04/18/24|04/18/24|0:00|EDT|0|O|Y|Aiken-Augusta - SC and GA|SC|33.3700|-81.9700|PM2.5|62|Moderate|No||South Carolina DHEC
04/18/24|04/18/24|0:00|EDT|0|O|N|Aiken-Augusta - SC and GA|SC|33.3700|-81.9700|OZONE|37|Good|No||South Carolina DHEC
04/18/24|04/18/24|0:00|EDT|0|O|N|Aiken-Augusta - SC and GA|SC|33.3700|-81.9700|PM10|23|Good|No||South Carolina DHEC
"04/17/24|04/18/24||EDT|1|F|Y|Aiken-Augusta - SC and GA|SC|33.3700|-81.9700|OZONE|51|Moderate|No|As of Wednesday afternoon, forecast regions Pee Dee and the Upstate are trending towards a code yellow finish while the remaining regions are trending towards a code green. On Thursday, the high pressure environment of this week continues to be the dominant factor. Much calmier winds and clear skies  are forecast throughout the day. Morning conditions look to be conducive for ozone precursor emissions. The atmospheric moisture level looks to be consistent with that of earlier in the week. A greater level of instability in the atmosphere and higher mixing heights for the region will promote some surface pollutant dispersion. However with this said, there is still the belief that elevated levels of ozone production will occur because of the many favorable conditions. Overall, forecast regions Catawba, CSRA, Midlands, Pee Dee, and the Upstate are projected to finish in code YELLOW, with the remaining forecast region Charleston Tri-County projected for a code GREEN finish.|South Carolina DHEC"
04/17/24|04/16/24||MST|-1|Y|Y|Ajo|AZ|32.3820|-112.8575|PM10|15|Good|No||Arizona Department of Environmental Quality
04/17/24|04/17/24|21:00|MST|0|O|Y|Ajo|AZ|32.3820|-112.8575|PM10|12|Good|No||Arizona Department of Environmental Quality
04/17/24|04/16/24||MST|-1|Y|Y|Alamo Lake State Park|AZ|34.2439|-113.5586|PM10|10|Good|No||Arizona Department of Environmental Quality
04/17/24|04/16/24||MST|-1|Y|N|Alamo Lake State Park|AZ|34.2439|-113.5586|PM2.5|7|Good|No||Arizona Department of Environmental Quality
04/17/24|04/17/24|21:00|MST|0|O|Y|Alamo Lake State Park|AZ|34.2439|-113.5586|OZONE|49|Good|No||Arizona Department of Environmental Quality
04/17/24|04/17/24|21:00|MST|0|O|N|Alamo Lake State Park|AZ|34.2439|-113.5586|PM2.5|9|Good|No||Arizona Department of Environmental Quality
04/17/24|04/17/24|21:00|MST|0|O|N|Alamo Lake State Park|AZ|34.2439|-113.5586|PM10|9|Good|No||Arizona Department of Environmental Quality
04/17/24|04/16/24||CDT|-1|Y|Y|Alba|MO|37.2385|-94.4247|OZONE|64|Moderate|No||Quapaw Nation
04/17/24|04/17/24|23:00|CDT|0|O|Y|Alba|MO|37.2385|-94.4247|OZONE|41|Good|No||Quapaw Nation
04/18/24|04/18/24|0:00|EDT|0|O|Y|Albany|GA|31.5776|-84.0998|PM2.5|70|Moderate|No||Georgia Department of Natural Resources
04/18/24|04/18/24|0:00|EDT|0|O|N|Albany|GA|31.5776|-84.0998|PM10|30|Good|No||Georgia Department of Natural Resources
04/17/24|04/16/24||PDT|-1|Y|Y|Albany|OR|44.6157|-123.0915|PM2.5|10|Good|No||Oregon Dept. of Environmental Quality
04/17/24|04/17/24|21:00|PDT|0|O|Y|Albany|OR|44.6157|-123.0915|PM2.5|9|Good|No||Oregon Dept. of Environmental Quality
04/17/24|04/16/24||MDT|-1|Y|Y|Albuquerque|NM|35.0833|-106.6511|OZONE|61|Moderate|No||Albuquerque Environmental Health Department
04/17/24|04/16/24||MDT|-1|Y|N|Albuquerque|NM|35.0833|-106.6511|PM2.5|19|Good|No||Albuquerque Environmental Health Department
04/17/24|04/16/24||MDT|-1|Y|N|Albuquerque|NM|35.0833|-106.6511|PM10|34|Good|No||Albuquerque Environmental Health Department
04/17/24|04/17/24|22:00|MDT|0|O|Y|Albuquerque|NM|35.0833|-106.6511|OZONE|54|Moderate|No||Albuquerque Environmental Health Department
04/17/24|04/17/24|22:00|MDT|0|O|N|Albuquerque|NM|35.0833|-106.6511|PM2.5|12|Good|No||Albuquerque Environmental Health Department
04/17/24|04/17/24|22:00|MDT|0|O|N|Albuquerque|NM|35.0833|-106.6511|PM10|16|Good|No||Albuquerque Environmental Health Department
04/15/24|04/17/24||MDT|2|F|Y|Albuquerque|NM|35.0833|-106.6511|PM2.5||Good|No||Albuquerque Environmental Health Department
04/15/24|04/18/24||MDT|3|F|Y|Albuquerque|NM|35.0833|-106.6511|PM2.5||Good|No||Albuquerque Environmental Health Department
04/15/24|04/19/24||MDT|4|F|Y|Albuquerque|NM|35.0833|-106.6511|PM2.5||Good|No||Albuquerque Environmental Health Department
04/15/24|04/20/24||MDT|5|F|Y|Albuquerque|NM|35.0833|-106.6511|PM2.5||Good|No||Albuquerque Environmental Health Department
04/18/24|04/17/24||EDT|-1|Y|Y|Alexander County|NC|35.9208|-81.1773|OZONE|58|Moderate|No||North Carolina DEQ - Division of Air Quality
04/18/24|04/17/24||EDT|-1|Y|N|Alexander County|NC|35.9208|-81.1773|PM2.5|49|Good|No||North Carolina DEQ - Division of Air Quality
04/17/24|04/17/24||EDT|0|F|Y|Alexander County|NC|35.9208|-81.1773|PM2.5|47|Good|No||North Carolina DEQ - Division of Air Quality
04/17/24|04/17/24||EDT|0|F|N|Alexander County|NC|35.9208|-81.1773|OZONE|45|Good|No||North Carolina DEQ - Division of Air Quality
04/18/24|04/18/24|0:00|EDT|0|O|Y|Alexander County|NC|35.9208|-81.1773|OZONE|43|Good|No||North Carolina DEQ - Division of Air Quality
04/18/24|04/18/24|0:00|EDT|0|O|N|Alexander County|NC|35.9208|-81.1773|PM2.5|34|Good|No||North Carolina DEQ - Division of Air Quality
04/17/24|04/18/24||EDT|1|F|Y|Alexander County|NC|35.9208|-81.1773|OZONE|45|Good|No||North Carolina DEQ - Division of Air Quality
04/17/24|04/18/24||EDT|1|F|N|Alexander County|NC|35.9208|-81.1773|PM2.5|45|Good|No||North Carolina DEQ - Division of Air Quality
04/17/24|04/19/24||EDT|2|F|Y|Alexander County|NC|35.9208|-81.1773|PM2.5|50|Good|No||North Carolina DEQ - Division of Air Quality
04/17/24|04/19/24||EDT|2|F|N|Alexander County|NC|35.9208|-81.1773|OZONE|45|Good|No||North Carolina DEQ - Division of Air Quality
04/17/24|04/20/24||EDT|3|F|Y|Alexander County|NC|35.9208|-81.1773|OZONE|45|Good|No||North Carolina DEQ - Division of Air Quality
04/17/24|04/20/24||EDT|3|F|N|Alexander County|NC|35.9208|-81.1773|PM2.5|45|Good|No||North Carolina DEQ - Division of Air Quality
"04/17/24|04/17/24||CDT|0|F|Y|Alexandria|LA|31.3101|-92.4401|PM2.5|50|Good|No|Wednesday and Thursday, partly to mostly cloudy skies and scattered showers will reduce ozone formation over much of Louisiana. However, light to moderate southerly to southeasterly winds will bring thin-density smoke into the state from the Gulf, increasing particle levels in western Louisiana, especially. These conditions will lead to high-Good to low-Moderate AQI levels on both days.   Friday, as a weak front stalls over Louisiana, cloud cover will continue to limit ozone production over the northern portion of the state. However, light winds will limit dispersion, allowing pollutants to accumulate in Louisiana. These conditions will keep AQI levels high-Good to low-Moderate in most cities.|Louisiana Department of Environmental Quality"
"04/17/24|04/17/24||CDT|0|F|N|Alexandria|LA|31.3101|-92.4401|OZONE|37|Good|No|Wednesday and Thursday, partly to mostly cloudy skies and scattered showers will reduce ozone formation over much of Louisiana. However, light to moderate southerly to southeasterly winds will bring thin-density smoke into the state from the Gulf, increasing particle levels in western Louisiana, especially. These conditions will lead to high-Good to low-Moderate AQI levels on both days.   Friday, as a weak front stalls over Louisiana, cloud cover will continue to limit ozone production over the northern portion of the state. However, light winds will limit dispersion, allowing pollutants to accumulate in Louisiana. These conditions will keep AQI levels high-Good to low-Moderate in most cities.|Louisiana Department of Environmental Quality"
"04/17/24|04/18/24||CDT|1|F|Y|Alexandria|LA|31.3101|-92.4401|PM2.5|46|Good|No|Wednesday and Thursday, partly to mostly cloudy skies and scattered showers will reduce ozone formation over much of Louisiana. However, light to moderate southerly to southeasterly winds will bring thin-density smoke into the state from the Gulf, increasing particle levels in western Louisiana, especially. These conditions will lead to high-Good to low-Moderate AQI levels on both days.   Friday, as a weak front stalls over Louisiana, cloud cover will continue to limit ozone production over the northern portion of the state. However, light winds will limit dispersion, allowing pollutants to accumulate in Louisiana. These conditions will keep AQI levels high-Good to low-Moderate in most cities.|Louisiana Department of Environmental Quality"
"04/17/24|04/18/24||CDT|1|F|N|Alexandria|LA|31.3101|-92.4401|OZONE|35|Good|No|Wednesday and Thursday, partly to mostly cloudy skies and scattered showers will reduce ozone formation over much of Louisiana. However, light to moderate southerly to southeasterly winds will bring thin-density smoke into the state from the Gulf, increasing particle levels in western Louisiana, especially. These conditions will lead to high-Good to low-Moderate AQI levels on both days.   Friday, as a weak front stalls over Louisiana, cloud cover will continue to limit ozone production over the northern portion of the state. However, light winds will limit dispersion, allowing pollutants to accumulate in Louisiana. These conditions will keep AQI levels high-Good to low-Moderate in most cities.|Louisiana Department of Environmental Quality"
"04/17/24|04/19/24||CDT|2|F|Y|Alexandria|LA|31.3101|-92.4401|PM2.5|46|Good|No|Wednesday and Thursday, partly to mostly cloudy skies and scattered showers will reduce ozone formation over much of Louisiana. However, light to moderate southerly to southeasterly winds will bring thin-density smoke into the state from the Gulf, increasing particle levels in western Louisiana, especially. These conditions will lead to high-Good to low-Moderate AQI levels on both days.   Friday, as a weak front stalls over Louisiana, cloud cover will continue to limit ozone production over the northern portion of the state. However, light winds will limit dispersion, allowing pollutants to accumulate in Louisiana. These conditions will keep AQI levels high-Good to low-Moderate in most cities.|Louisiana Department of Environmental Quality"
"04/17/24|04/19/24||CDT|2|F|N|Alexandria|LA|31.3101|-92.4401|OZONE|40|Good|No|Wednesday and Thursday, partly to mostly cloudy skies and scattered showers will reduce ozone formation over much of Louisiana. However, light to moderate southerly to southeasterly winds will bring thin-density smoke into the state from the Gulf, increasing particle levels in western Louisiana, especially. These conditions will lead to high-Good to low-Moderate AQI levels on both days.   Friday, as a weak front stalls over Louisiana, cloud cover will continue to limit ozone production over the northern portion of the state. However, light winds will limit dispersion, allowing pollutants to accumulate in Louisiana. These conditions will keep AQI levels high-Good to low-Moderate in most cities.|Louisiana Department of Environmental Quality"
04/18/24|04/17/24||CET|-1|Y|Y|Algiers|  |36.7558|3.0391|PM2.5|64|Moderate|No||U.S. Department of State Algeria - Algiers
04/18/24|04/18/24|5:00|CET|0|O|Y|Algiers|  |36.7558|3.0391|PM2.5|40|Good|No||U.S. Department of State Algeria - Algiers
04/17/24|04/17/24||EDT|0|F|Y|Alleghany County|NC|36.4912|-81.1287|PM2.5|47|Good|No||North Carolina DEQ - Division of Air Quality
04/17/24|04/17/24||EDT|0|F|N|Alleghany County|NC|36.4912|-81.1287|OZONE|45|Good|No||North Carolina DEQ - Division of Air Quality
04/17/24|04/18/24||EDT|1|F|Y|Alleghany County|NC|36.4912|-81.1287|OZONE|45|Good|No||North Carolina DEQ - Division of Air Quality
04/17/24|04/18/24||EDT|1|F|N|Alleghany County|NC|36.4912|-81.1287|PM2.5|45|Good|No||North Carolina DEQ - Division of Air Quality
04/17/24|04/19/24||EDT|2|F|Y|Alleghany County|NC|36.4912|-81.1287|PM2.5|50|Good|No||North Carolina DEQ - Division of Air Quality
04/17/24|04/19/24||EDT|2|F|N|Alleghany County|NC|36.4912|-81.1287|OZONE|45|Good|No||North Carolina DEQ - Division of Air Quality
04/17/24|04/20/24||EDT|3|F|Y|Alleghany County|NC|36.4912|-81.1287|OZONE|45|Good|No||North Carolina DEQ - Division of Air Quality
04/17/24|04/20/24||EDT|3|F|N|Alleghany County|NC|36.4912|-81.1287|PM2.5|45|Good|No||North Carolina DEQ - Division of Air Quality
04/18/24|04/17/24||ALM|-1|Y|Y|Almaty|  |43.2300|76.9500|PM2.5|23|Good|No||U.S. Department of State Kazakhstan - Almaty
04/18/24|04/18/24|10:00|ALM|0|O|Y|Almaty|  |43.2300|76.9500|PM2.5|29|Good|No||U.S. Department of State Kazakhstan - Almaty
04/18/24|04/17/24||EDT|-1|Y|Y|Altoona|PA|40.5187|-78.3947|OZONE|48|Good|No||Pennsylvania Dept. of Environmental Protection
04/18/24|04/17/24||EDT|-1|Y|N|Altoona|PA|40.5187|-78.3947|PM2.5|18|Good|No||Pennsylvania Dept. of Environmental Protection
"04/17/24|04/17/24||EDT|0|F|Y|Altoona|PA|40.5187|-78.3947|OZONE|33|Good|No|Current Conditions: At 3 p.m. EDT this Wednesday afternoon, easterly winds and mostly cloudy skies have kept air quality concentrations (both ozone and PM2.5) well down inside the good range. Tonight, showers and a couple of thunderstorms will rumble through the area, and while PM2.5 may rise some overnight, good air quality is still expected. Areas of fog may also form towards morning. *** Thursday’s forecast: Morning clouds and fog will yield to some sunshine by afternoon Thursday as drier air makes inroads into the area. Ozone levels may rise to the top of the good range during the afternoon, and PM2.5 levels remain good with a west wind providing decent mixing and dispersion. Afternoon temperatures maxing out close to the 70-degree mark. *** Extended forecast: A cold front sweeping through the region Friday will spark showers and perhaps a thunderstorm, then high pressure slowly building eastward brings breezy and cool northwest winds with drier air Saturday and Sunday. Air quality Friday into the weekend will average in the good range.---McAuliffe|Pennsylvania Dept. of Environmental Protection"
"04/17/24|04/17/24||EDT|0|F|N|Altoona|PA|40.5187|-78.3947|PM2.5|28|Good|No|Current Conditions: At 3 p.m. EDT this Wednesday afternoon, easterly winds and mostly cloudy skies have kept air quality concentrations (both ozone and PM2.5) well down inside the good range. Tonight, showers and a couple of thunderstorms will rumble through the area, and while PM2.5 may rise some overnight, good air quality is still expected. Areas of fog may also form towards morning. *** Thursday’s forecast: Morning clouds and fog will yield to some sunshine by afternoon Thursday as drier air makes inroads into the area. Ozone levels may rise to the top of the good range during the afternoon, and PM2.5 levels remain good with a west wind providing decent mixing and dispersion. Afternoon temperatures maxing out close to the 70-degree mark. *** Extended forecast: A cold front sweeping through the region Friday will spark showers and perhaps a thunderstorm, then high pressure slowly building eastward brings breezy and cool northwest winds with drier air Saturday and Sunday. Air quality Friday into the weekend will average in the good range.---McAuliffe|Pennsylvania Dept. of Environmental Protection"
04/18/24|04/18/24|0:00|EDT|0|O|Y|Altoona|PA|40.5187|-78.3947|OZONE|27|Good|No||Pennsylvania Dept. of Environmental Protection
04/18/24|04/18/24|0:00|EDT|0|O|N|Altoona|PA|40.5187|-78.3947|PM2.5|23|Good|No||Pennsylvania Dept. of Environmental Protection
"04/17/24|04/18/24||EDT|1|F|Y|Altoona|PA|40.5187|-78.3947|OZONE|48|Good|No|Current Conditions: At 3 p.m. EDT this Wednesday afternoon, easterly winds and mostly cloudy skies have kept air quality concentrations (both ozone and PM2.5) well down inside the good range. Tonight, showers and a couple of thunderstorms will rumble through the area, and while PM2.5 may rise some overnight, good air quality is still expected. Areas of fog may also form towards morning. *** Thursday’s forecast: Morning clouds and fog will yield to some sunshine by afternoon Thursday as drier air makes inroads into the area. Ozone levels may rise to the top of the good range during the afternoon, and PM2.5 levels remain good with a west wind providing decent mixing and dispersion. Afternoon temperatures maxing out close to the 70-degree mark. *** Extended forecast: A cold front sweeping through the region Friday will spark showers and perhaps a thunderstorm, then high pressure slowly building eastward brings breezy and cool northwest winds with drier air Saturday and Sunday. Air quality Friday into the weekend will average in the good range.---McAuliffe|Pennsylvania Dept. of Environmental Protection"
"04/17/24|04/18/24||EDT|1|F|N|Altoona|PA|40.5187|-78.3947|PM2.5|25|Good|No|Current Conditions: At 3 p.m. EDT this Wednesday afternoon, easterly winds and mostly cloudy skies have kept air quality concentrations (both ozone and PM2.5) well down inside the good range. Tonight, showers and a couple of thunderstorms will rumble through the area, and while PM2.5 may rise some overnight, good air quality is still expected. Areas of fog may also form towards morning. *** Thursday’s forecast: Morning clouds and fog will yield to some sunshine by afternoon Thursday as drier air makes inroads into the area. Ozone levels may rise to the top of the good range during the afternoon, and PM2.5 levels remain good with a west wind providing decent mixing and dispersion. Afternoon temperatures maxing out close to the 70-degree mark. *** Extended forecast: A cold front sweeping through the region Friday will spark showers and perhaps a thunderstorm, then high pressure slowly building eastward brings breezy and cool northwest winds with drier air Saturday and Sunday. Air quality Friday into the weekend will average in the good range.---McAuliffe|Pennsylvania Dept. of Environmental Protection"
"04/17/24|04/19/24||EDT|2|F|Y|Altoona|PA|40.5187|-78.3947|OZONE|34|Good|No|Current Conditions: At 3 p.m. EDT this Wednesday afternoon, easterly winds and mostly cloudy skies have kept air quality concentrations (both ozone and PM2.5) well down inside the good range. Tonight, showers and a couple of thunderstorms will rumble through the area, and while PM2.5 may rise some overnight, good air quality is still expected. Areas of fog may also form towards morning. *** Thursday’s forecast: Morning clouds and fog will yield to some sunshine by afternoon Thursday as drier air makes inroads into the area. Ozone levels may rise to the top of the good range during the afternoon, and PM2.5 levels remain good with a west wind providing decent mixing and dispersion. Afternoon temperatures maxing out close to the 70-degree mark. *** Extended forecast: A cold front sweeping through the region Friday will spark showers and perhaps a thunderstorm, then high pressure slowly building eastward brings breezy and cool northwest winds with drier air Saturday and Sunday. Air quality Friday into the weekend will average in the good range.---McAuliffe|Pennsylvania Dept. of Environmental Protection"
"04/17/24|04/19/24||EDT|2|F|N|Altoona|PA|40.5187|-78.3947|PM2.5|28|Good|No|Current Conditions: At 3 p.m. EDT this Wednesday afternoon, easterly winds and mostly cloudy skies have kept air quality concentrations (both ozone and PM2.5) well down inside the good range. Tonight, showers and a couple of thunderstorms will rumble through the area, and while PM2.5 may rise some overnight, good air quality is still expected. Areas of fog may also form towards morning. *** Thursday’s forecast: Morning clouds and fog will yield to some sunshine by afternoon Thursday as drier air makes inroads into the area. Ozone levels may rise to the top of the good range during the afternoon, and PM2.5 levels remain good with a west wind providing decent mixing and dispersion. Afternoon temperatures maxing out close to the 70-degree mark. *** Extended forecast: A cold front sweeping through the region Friday will spark showers and perhaps a thunderstorm, then high pressure slowly building eastward brings breezy and cool northwest winds with drier air Saturday and Sunday. Air quality Friday into the weekend will average in the good range.---McAuliffe|Pennsylvania Dept. of Environmental Protection"
"04/17/24|04/20/24||EDT|3|F|Y|Altoona|PA|40.5187|-78.3947|OZONE||Good|No|Current Conditions: At 3 p.m. EDT this Wednesday afternoon, easterly winds and mostly cloudy skies have kept air quality concentrations (both ozone and PM2.5) well down inside the good range. Tonight, showers and a couple of thunderstorms will rumble through the area, and while PM2.5 may rise some overnight, good air quality is still expected. Areas of fog may also form towards morning. *** Thursday’s forecast: Morning clouds and fog will yield to some sunshine by afternoon Thursday as drier air makes inroads into the area. Ozone levels may rise to the top of the good range during the afternoon, and PM2.5 levels remain good with a west wind providing decent mixing and dispersion. Afternoon temperatures maxing out close to the 70-degree mark. *** Extended forecast: A cold front sweeping through the region Friday will spark showers and perhaps a thunderstorm, then high pressure slowly building eastward brings breezy and cool northwest winds with drier air Saturday and Sunday. Air quality Friday into the weekend will average in the good range.---McAuliffe|Pennsylvania Dept. of Environmental Protection"
"04/17/24|04/20/24||EDT|3|F|N|Altoona|PA|40.5187|-78.3947|PM2.5||Good|No|Current Conditions: At 3 p.m. EDT this Wednesday afternoon, easterly winds and mostly cloudy skies have kept air quality concentrations (both ozone and PM2.5) well down inside the good range. Tonight, showers and a couple of thunderstorms will rumble through the area, and while PM2.5 may rise some overnight, good air quality is still expected. Areas of fog may also form towards morning. *** Thursday’s forecast: Morning clouds and fog will yield to some sunshine by afternoon Thursday as drier air makes inroads into the area. Ozone levels may rise to the top of the good range during the afternoon, and PM2.5 levels remain good with a west wind providing decent mixing and dispersion. Afternoon temperatures maxing out close to the 70-degree mark. *** Extended forecast: A cold front sweeping through the region Friday will spark showers and perhaps a thunderstorm, then high pressure slowly building eastward brings breezy and cool northwest winds with drier air Saturday and Sunday. Air quality Friday into the weekend will average in the good range.---McAuliffe|Pennsylvania Dept. of Environmental Protection"
04/17/24|04/16/24||CST|-1|Y|Y|Amarillo|TX|35.2220|-101.8313|OZONE|54|Moderate|No||Texas Commission on Environmental Quality
04/17/24|04/16/24||CST|-1|Y|N|Amarillo|TX|35.2220|-101.8313|PM2.5|10|Good|No||Texas Commission on Environmental Quality
04/17/24|04/17/24|22:00|CST|0|O|Y|Amarillo|TX|35.2220|-101.8313|OZONE|49|Good|No||Texas Commission on Environmental Quality
04/17/24|04/17/24|22:00|CST|0|O|N|Amarillo|TX|35.2220|-101.8313|PM2.5|0|Good|No||Texas Commission on Environmental Quality
04/17/24|04/17/24||CST|0|F|Y|Amarillo|TX|35.2220|-101.8313|OZONE||Moderate|No|https://www.tceq.texas.gov/airquality/monops/forecast_today.html|Texas Commission on Environmental Quality
04/17/24|04/17/24||CST|0|F|N|Amarillo|TX|35.2220|-101.8313|PM2.5||Good|No|https://www.tceq.texas.gov/airquality/monops/forecast_today.html|Texas Commission on Environmental Quality
04/17/24|04/17/24||CST|0|F|N|Amarillo|TX|35.2220|-101.8313|PM10||Good|No|https://www.tceq.texas.gov/airquality/monops/forecast_today.html|Texas Commission on Environmental Quality
04/17/24|04/18/24||CST|1|F|Y|Amarillo|TX|35.2220|-101.8313|OZONE||Good|No|https://www.tceq.texas.gov/airquality/monops/forecast_today.html|Texas Commission on Environmental Quality
04/17/24|04/18/24||CST|1|F|N|Amarillo|TX|35.2220|-101.8313|PM2.5||Good|No|https://www.tceq.texas.gov/airquality/monops/forecast_today.html|Texas Commission on Environmental Quality
04/17/24|04/18/24||CST|1|F|N|Amarillo|TX|35.2220|-101.8313|PM10||Good|No|https://www.tceq.texas.gov/airquality/monops/forecast_today.html|Texas Commission on Environmental Quality
04/17/24|04/19/24||CST|2|F|Y|Amarillo|TX|35.2220|-101.8313|OZONE||Good|No|https://www.tceq.texas.gov/airquality/monops/forecast_today.html|Texas Commission on Environmental Quality
04/17/24|04/19/24||CST|2|F|N|Amarillo|TX|35.2220|-101.8313|PM2.5||Good|No|https://www.tceq.texas.gov/airquality/monops/forecast_today.html|Texas Commission on Environmental Quality
04/17/24|04/19/24||CST|2|F|N|Amarillo|TX|35.2220|-101.8313|PM10||Good|No|https://www.tceq.texas.gov/airquality/monops/forecast_today.html|Texas Commission on Environmental Quality
04/17/24|04/20/24||CST|3|F|Y|Amarillo|TX|35.2220|-101.8313|OZONE||Good|No|https://www.tceq.texas.gov/airquality/monops/forecast_today.html|Texas Commission on Environmental Quality
04/17/24|04/20/24||CST|3|F|N|Amarillo|TX|35.2220|-101.8313|PM2.5||Good|No|https://www.tceq.texas.gov/airquality/monops/forecast_today.html|Texas Commission on Environmental Quality
